raw_name,canonical_name,match_score,method,entity_type,timestamp
Llama Index Llms Gemini,Llama Index Llms Gemini,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.395137Z
Beclab,Beclab,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.395137Z
Meta Llama,Meta Llama,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.395137Z
Huggingchat,Huggingchat,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.395137Z
Llama Index Llms Mistralai,Llama Index Llms Mistralai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Katanaml,Katanaml,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Baai,Baai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Merve,Merve,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Llms Groq,Llama Index Llms Groq,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Wenyuchiou,Wenyuchiou,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Distilbert,Distilbert,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Tencentarc,Tencentarc,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Llms Together,Llama Index Llms Together,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Gaianet Ai,Gaianet Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Daekeun Ml,Daekeun Ml,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Stabilityai,Stabilityai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Llms Replicate,Llama Index Llms Replicate,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Agentscope Ai,Agentscope Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Ysharma,Ysharma,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Vector Stores Pinecone,Llama Index Vector Stores Pinecone,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Solacelabs,Solacelabs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Trl Internal Testing,Trl Internal Testing,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
K2 Fsa,K2 Fsa,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Vector Stores Weaviate,Llama Index Vector Stores Weaviate,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Finiteautomata,Finiteautomata,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Hysts,Hysts,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.396134Z
Llama Index Vector Stores Qdrant,Llama Index Vector Stores Qdrant,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Icip Cas,Icip Cas,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Pysentimiento,Pysentimiento,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Llama Index Vector Stores Chroma,Llama Index Vector Stores Chroma,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Yanshengjia,Yanshengjia,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Trustsafeai,Trustsafeai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Multimodalart,Multimodalart,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Llama Index Vector Stores Milvus,Llama Index Vector Stores Milvus,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Ag2Ai,Ag2Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Lllyasviel,Lllyasviel,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.397442Z
Llama Parse,Llama Parse,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Ruc Datalab,Ruc Datalab,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Lxyuan,Lxyuan,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Playgroundai,Playgroundai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Semantic Kernel,Semantic Kernel,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Jetbrains,Jetbrains,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Samlowe,Samlowe,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Fancyfeast,Fancyfeast,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Haystack Ai,Haystack Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Rlinf,Rlinf,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.398449Z
Yiyanghkust,Yiyanghkust,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Myshell Ai,Myshell Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
activeloop.ai,Activeloop.Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Flowelement Xinliuyuansu,Flowelement Xinliuyuansu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Nlptown,Nlptown,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Levihsu,Levihsu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Timothy D. Morton,Timothy D. Morton,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Agenta Ai,Agenta Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Papluca,Papluca,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Qwen,Qwen,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Kserve,Kserve,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Panaversity,Panaversity,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.399446Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Kulkas2Pintu,Kulkas2Pintu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Bentoml,Bentoml,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Algorithmicsuperintelligence,Algorithmicsuperintelligence,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Livekit,Livekit,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Heartsync,Heartsync,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
NVIDIA Inc.,Nvidia Inc.,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.400447Z
Embabel,Embabel,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Elkulako,Elkulako,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Xintao,Xintao,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Ray Team,Ray Team,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Fareedkhan Dev,Fareedkhan Dev,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Boboliu,Boboliu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Prodia,Prodia,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
SkyPilot Team,Skypilot Team,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Callstack,Callstack,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Bytedance,Bytedance,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.401447Z
Nixtla,Nixtla,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Ncbi,Ncbi,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Gabrielchua,Gabrielchua,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Facebook AI Research,Facebook Ai Research,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Giovannipasq,Giovannipasq,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
J Hartmann,J Hartmann,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Anzorq,Anzorq,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
model toolchain,Model Toolchain,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Walkinglabs,Walkinglabs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
E Mimic,E Mimic,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Doubiiu,Doubiiu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Wandb,Weights & Biases,100.0,AliasDict,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Hkuds,Hkuds,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Milanlproc,Milanlproc,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Black Forest Labs,Black Forest Labs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.402447Z
Mlflow,Mlflow,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Walkinglabs,Walkinglabs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Neuralbioinfo,Neuralbioinfo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Vokturz,Vokturz,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Comet ML Inc.,Comet Ml Inc.,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Atmosphere,Atmosphere,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Arunavaonly,Arunavaonly,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Zai Org,Zai Org,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
ClearML,Clearml,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Didilili,Didilili,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Circulus,Circulus,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Draggan,Draggan,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
DagsHub,Dagshub,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Zhaoyingjun,Zhaoyingjun,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Jason9693,Jason9693,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.403446Z
Hf Audio,Hf Audio,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Aim,Aim,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Flydelabs,Flydelabs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Xenova,Xenova,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Opencompass,Opencompass,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Dvc,Dvc,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Intelligent Internet,Intelligent Internet,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Facebook,Facebook,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Multimodalart,Multimodalart,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Omry Yadan,Omry Yadan,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Devin Axis,Devin Axis,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
Protectai,Protectai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.404446Z
