schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://azalearobotics.com/,Azalea Robotics Corporation,1,Automating airport baggage handling with robots.,Industrials,2026-08-12T02:01:15.351490Z
1.0,STARTUP,Y Combinator Directory,https://www.apten.ai/,Apten,4,"Omnichannel AI agents that engage leads across SMS, voice, and email",B2B,2026-08-12T02:01:14.945225Z
1.0,STARTUP,Y Combinator Directory,http://abelpolice.com,Abel Police,5,Automating police paperwork,Government,2026-08-12T02:01:15.126531Z
1.0,STARTUP,Y Combinator Directory,https://www.angstrom-ai.com,Ångström Ai,5,Gen AI molecular simulations that reproduce wetlab results,Healthcare,2026-08-12T02:01:15.072192Z
1.0,STARTUP,Y Combinator Directory,https://aquavoice.com,Aqua Voice,5,Frontier Voice Input - write 4x faster than typing.,Consumer,2026-08-12T02:01:15.029189Z
1.0,STARTUP,Y Combinator Directory,https://adapted.app,Adapted,2,AI physical therapy for athletes,Consumer,2026-08-12T02:01:14.998270Z
1.0,STARTUP,Y Combinator Directory,https://getalai.com,Alai,5,Create high quality presentations quickly using AI,B2B,2026-08-12T02:01:15.106507Z
1.0,STARTUP,Y Combinator Directory,https://www.artosai.com/,Artos,7,"Authoring documents for life sciences in minutes, not months.",B2B,2026-08-12T02:01:14.993620Z
1.0,STARTUP,Y Combinator Directory,https://www.acxtherapeutics.com/,Acx,4,Next-generation biocides for sustainable agriculture at scale,Healthcare,2026-08-12T02:01:14.975755Z
1.0,STARTUP,Y Combinator Directory,https://with-andy.com,Andy Ai,5,Faster clinical documentation for home health nurses,Healthcare,2026-08-12T02:01:15.074199Z
1.0,STARTUP,Y Combinator Directory,https://getaftercare.com,Aftercare,3,Conversational AI surveys with intelligent follow-up questions,B2B,2026-08-12T02:01:17.435434Z
1.0,STARTUP,Y Combinator Directory,https://astromecha.co/,Astro Mechanica,52,Supersonics for the new Jet Age,Industrials,2026-08-12T02:01:15.501980Z
1.0,STARTUP,Y Combinator Directory,http://attunement.ai,Attunement,3,Attunement turns fragmented behavioral health records into structured…,Healthcare,2026-08-12T02:01:15.206976Z
1.0,STARTUP,Y Combinator Directory,http://atopile.io,Atopile,5,We make tools to design electronics circuit boards with code,B2B,2026-08-12T02:01:16.857305Z
1.0,STARTUP,Y Combinator Directory,https://artisan.co/?utm_source=ycombinator,Artisan,50,"The AI BDR for enterprise revenue teams, plus a full AI sales team",B2B,2026-08-12T02:01:15.796920Z
1.0,STARTUP,Y Combinator Directory,https://www.arini.ai,Arini,17,AI receptionist for dentists,Healthcare,2026-08-12T02:01:15.252061Z
1.0,STARTUP,Y Combinator Directory,https://averyiq.com,Averyiq,3,AI Copilot for Property Managers and Landlords,Real Estate and Construction,2026-08-12T02:01:16.316076Z
1.0,STARTUP,Y Combinator Directory,https://agenticlabs.com,Agentic Labs,2,AI system design tools for dev teams,B2B,2026-08-12T02:01:15.517522Z
1.0,STARTUP,Y Combinator Directory,https://www.aidyhq.com/,Aidy,2,Mobile app helping people better manage chronic health conditions,Healthcare,2026-08-12T02:01:15.596760Z
1.0,STARTUP,Y Combinator Directory,https://www.argon-ai.com/,"Argon Ai, Inc.",2,AI for Pharma Intelligence,Healthcare,2026-08-12T02:01:15.615268Z
1.0,STARTUP,Y Combinator Directory,https://alex.com,Alex,30,Your AI recruiter for interviewing and identifying the best talent,B2B,2026-08-12T02:01:15.505999Z
1.0,STARTUP,Y Combinator Directory,https://andonlabs.com/,Andon Labs,11,Autonomous organizations without humans in the loop,B2B,2026-08-12T02:01:15.705803Z
1.0,STARTUP,Y Combinator Directory,https://aisdr.com/,Aisdr,5,AI sales prospecting. Replace your SDR with AiSDR,B2B,2026-08-12T02:01:15.361742Z
1.0,STARTUP,Y Combinator Directory,https://itsaffinity.com,Affinity,2,A compliance training platform built for regulated industries.,B2B,2026-08-12T02:01:15.089372Z
1.0,STARTUP,Y Combinator Directory,http://www.andromedasurgical.com,Andromeda Surgical,12,Autonomous surgical robots,Healthcare,2026-08-12T02:01:15.250059Z
1.0,STARTUP,Y Combinator Directory,https://automorphic.ai/,Automorphic,3,Infuse knowledge into language models with just 10 samples,B2B,2026-08-12T02:01:15.208982Z
1.0,STARTUP,Y Combinator Directory,https://apoxy.dev,Apoxy,2,Simpler and cheaper multi-cloud and cross-platform deployments.,B2B,2026-08-12T02:01:15.431984Z
1.0,STARTUP,Y Combinator Directory,https://aglide.com,Aglide,6,Connect every disconnected app to your SSO.,B2B,2026-08-12T02:01:15.521378Z
1.0,STARTUP,Y Combinator Directory,https://www.agentcollect.com,Agentcollect,42,B2B debt collection powered by AI agents,Fintech,2026-08-12T02:01:15.176423Z
1.0,STARTUP,Y Combinator Directory,https://www.arcimus.com/,Arcimus,2,A stream of engineering candidates who ship.,B2B,2026-08-12T02:01:15.237053Z
1.0,STARTUP,Y Combinator Directory,https://alguna.com,Alguna,10,AI-Native CPQ & Billing for Modern Pricing Models,B2B,2026-08-12T02:01:15.329492Z
1.0,STARTUP,Y Combinator Directory,https://airgoods.com/,Airgoods,10,Wholesale marketplace for food & beverage,B2B,2026-08-12T02:01:15.249048Z
1.0,STARTUP,Y Combinator Directory,https://aivideo.com,Aivideo.Com,12,Superhuman video production as a service,B2B,2026-08-12T02:01:15.551097Z
1.0,STARTUP,Y Combinator Directory,https://www.withaccend.com/,Accend,18,AI agents for commercial underwriting at banks and fintechs,Fintech,2026-08-12T02:01:15.129532Z
1.0,STARTUP,Y Combinator Directory,https://www.artie.com/,Artie,16,Software that streams data from databases to warehouses in real-time,B2B,2026-08-12T02:01:15.327493Z
1.0,STARTUP,Y Combinator Directory,https://www.runautomat.com/,Automat,1,AI enabled RPA using ChatGPT and computer vision,B2B,2026-08-12T02:01:15.725496Z
1.0,STARTUP,Y Combinator Directory,https://www.getadri.ai/,Adri Ai,3,Your AI Partner for SAP Development,B2B,2026-08-12T02:01:15.270035Z
1.0,STARTUP,Y Combinator Directory,https://www.atmeto.com,Atmeto,2,We develop ML that optimizes how batteries in the grid store energy,Industrials,2026-08-12T02:01:15.950403Z
1.0,STARTUP,Y Combinator Directory,https://www.alaan.com/,Alaan,160,Modern finance platform for the Middle East,Fintech,2026-08-12T02:01:15.374031Z
1.0,STARTUP,Y Combinator Directory,https://www.ariglad.com/,Ariglad,4,Knowledge base maintenance on auto-pilot,B2B,2026-08-12T02:01:15.260035Z
1.0,STARTUP,Y Combinator Directory,https://alloy.app,Alloy,5,AI prototyping tool for product managers,B2B,2026-08-12T02:01:15.292647Z
1.0,STARTUP,Y Combinator Directory,https://www.avoca.ai/,Avoca,85,AI-powered Sales Agent for Service-Based Industries,B2B,2026-08-12T02:01:15.336492Z
1.0,STARTUP,Y Combinator Directory,https://www.accessowl.io/,Accessowl,15,Managing your Employees' Access to SaaS,B2B,2026-08-12T02:01:15.701287Z
1.0,STARTUP,Y Combinator Directory,https://axle.insure,Axle,20,AI-native clearinghouse for insurance,Fintech,2026-08-12T02:01:15.837296Z
1.0,STARTUP,Y Combinator Directory,https://algotest.in,Algotest,40,Ecosystem for options trading in India,Fintech,2026-08-12T02:01:15.358525Z
1.0,STARTUP,Y Combinator Directory,https://autone.io,Autone,70,Inventory management SaaS for Retail & Consumer brands,B2B,2026-08-12T02:01:15.460997Z
1.0,STARTUP,Y Combinator Directory,https://avina.io,Avina,5,GTM signals engine for sales teams. Automate warm outbound with AI.,B2B,2026-08-12T02:01:15.839305Z
1.0,STARTUP,Y Combinator Directory,https://aiprise.com/,Aiprise,42,AI-powered Global Compliance Platform,Fintech,2026-08-12T02:01:15.836296Z
1.0,STARTUP,Y Combinator Directory,https://getanchor.co/,Anchor,8,Embedded finance platform for African businesses,Fintech,2026-08-12T02:01:15.358525Z
1.0,STARTUP,Y Combinator Directory,https://atlaswork.ai,Atlas,2,"AI contract agent: Fill a template, get signed, and run next actions.",B2B,2026-08-12T02:01:15.597764Z
1.0,STARTUP,Y Combinator Directory,https://search-artemis.com/,Artemis Search,3,A search technology that actually finds what you’re looking for.,B2B,2026-08-12T02:01:15.351490Z
1.0,STARTUP,Y Combinator Directory,https://www.aurelian.com/,Aurelian,45,Automating non-emergency calls for 911 centers,B2B,2026-08-12T02:01:16.052363Z
1.0,STARTUP,Y Combinator Directory,http://www.helloaviary.ai,Aviaryai,10,Outbound AI voice agents for the financial services industry,Fintech,2026-08-12T02:01:15.523545Z
1.0,STARTUP,Y Combinator Directory,https://anythingllm.com,Anythingllm,4,Building the definitive all-in-one on-device AI productivity tool,Consumer,2026-08-12T02:01:15.828238Z
1.0,STARTUP,Y Combinator Directory,https://alphawatch.ai,Alphawatch Ai,8,"Discover new opportunities (jobs, deals, investors)",Fintech,2026-08-12T02:01:19.226256Z
1.0,STARTUP,Y Combinator Directory,https://www.airhartaero.com/,Airhart Aeronautics,6,Airplanes anyone can fly,Industrials,2026-08-12T02:01:19.186131Z
1.0,STARTUP,Y Combinator Directory,https://www.aragorn.ai,Aragorn Ai,4,Operating system for HR in the AI era,B2B,2026-08-12T02:01:18.888653Z
1.0,STARTUP,Y Combinator Directory,http://www.applydesign.io,Apply Design,4,Helping realtors showcase the full potential of their properties,Real Estate and Construction,2026-08-12T02:01:19.171800Z
1.0,STARTUP,Y Combinator Directory,https://www.activepieces.com,Activepieces,10,"Open-source, AI-first and no-code business automation tool",B2B,2026-08-12T02:01:20.682751Z
1.0,STARTUP,Y Combinator Directory,https://thealttex.com/,Alt Tex,10,"Biodegradable and carbon neutral textiles, engineered from food waste.",Industrials,2026-08-12T02:01:18.858085Z
1.0,STARTUP,Y Combinator Directory,https://www.arraylabs.io/,Array Labs,30,We're building satellites to create a real-time 3D map of the world.,Industrials,2026-08-12T02:01:18.895711Z
1.0,STARTUP,Y Combinator Directory,http://www.AYCFund.com/,Ayc Fund,1,AI-native crypto hedge fund,Fintech,2026-08-12T02:01:20.575814Z
1.0,STARTUP,Y Combinator Directory,https://www.arpari.com,Arpari,6,Multibank treasury management,Fintech,2026-08-12T02:01:18.817659Z
1.0,STARTUP,Y Combinator Directory,https://www.beloz.com.mx/,Amiloz,20,Micro-lender in Mexico,Fintech,2026-08-12T02:01:19.225251Z
1.0,STARTUP,Y Combinator Directory,https://argument.xyz,Argument Computer Corporation,8,Accelerate verifiable computing,B2B,2026-08-12T02:01:18.866868Z
1.0,STARTUP,Y Combinator Directory,https://amalinvest.com,Amal Invest,3,Investing app for Muslims,Fintech,2026-08-12T02:01:19.581902Z
1.0,STARTUP,Y Combinator Directory,https://joinattain.com/,Attain,5,One-Stop Shop for Convenience Store Inventory,B2B,2026-08-12T02:01:18.796167Z
1.0,STARTUP,Y Combinator Directory,https://www.airworkhq.com,Airwork,4,On-demand labour that's actually good,B2B,2026-08-12T02:01:19.201666Z
1.0,STARTUP,Y Combinator Directory,https://arintra.com,Arintra,50,Medical coding automation,Healthcare,2026-08-12T02:01:19.436051Z
1.0,STARTUP,Y Combinator Directory,https://Argo.LA,Argo,10,A social streaming platform powered by creators and fans,Consumer,2026-08-12T02:01:19.870726Z
1.0,STARTUP,Y Combinator Directory,https://www.alga.bio/,Alga Biosciences,6,We stop cows from burping methane.,Industrials,2026-08-12T02:01:18.782025Z
1.0,STARTUP,Y Combinator Directory,https://GetAgency.com,Agency,50,Agency replaces traditional security and compliance headcount with AI.,B2B,2026-08-12T02:01:18.783532Z
1.0,STARTUP,Y Combinator Directory,https://anfin.vn/,Anfin,40,A multi-asset trading platform dedicated to retail investors,Fintech,2026-08-12T02:01:18.983823Z
1.0,STARTUP,Y Combinator Directory,http://axis.xyz,Axis,15,Knowledge base for corporate affairs teams,B2B,2026-08-12T02:01:20.575814Z
1.0,STARTUP,Y Combinator Directory,http://www.armilla.ai,Armilla Ai,14,Liability insurance for generative AI and AI Agents,Fintech,2026-08-12T02:01:19.172804Z
1.0,STARTUP,Y Combinator Directory,https://agentnoon.com,Agentnoon,16,Org design and workforce planning platform to drive org transformation,B2B,2026-08-12T02:01:19.883690Z
1.0,STARTUP,Y Combinator Directory,https://atlas.so,Atlas,18,Modern customer support platform replacement for Intercom and Zendesk,B2B,2026-08-12T02:01:19.973598Z
1.0,STARTUP,Y Combinator Directory,https://aspora.com,Aspora,85,Single account to manage money across the world,Fintech,2026-08-12T02:01:19.551764Z
1.0,STARTUP,Y Combinator Directory,https://www.axross.co/,Axross Pte Ltd,10,AI-driven HVAC control system for improved energy performance,B2B,2026-08-12T02:01:18.881934Z
1.0,STARTUP,Y Combinator Directory,http://www.actipulseneuroscience.com,Actipulse Neuroscience,38,Bringing non-invasive brain stimulation from the hospital to the home,Healthcare,2026-08-12T02:01:20.609725Z
1.0,STARTUP,Y Combinator Directory,https://www.useagave.com,Agave,40,AI Financial Operations for Construction,B2B,2026-08-12T02:01:18.826192Z
1.0,STARTUP,Y Combinator Directory,https://www.astroforge.io/,Astroforge,10,We Mine Asteroids,Industrials,2026-08-12T02:01:20.111085Z
1.0,STARTUP,Y Combinator Directory,https://www.apollofirst.xyz/,Apollo,11,Payments & Loyalty Infrastructure,Fintech,2026-08-12T02:01:19.217740Z
1.0,STARTUP,Y Combinator Directory,https://attack.capital/,Attack Capital,5,Access the start-up asset class with vetted private companies,B2B,2026-08-12T02:01:19.170799Z
1.0,STARTUP,Y Combinator Directory,https://AndiAI.com,Andi,2,AI Search for the Next Generation,Consumer,2026-08-12T02:01:19.185132Z
1.0,STARTUP,Y Combinator Directory,https://www.amenli.com/,Amenli,65,Offers insurance to customers in a convenient & transparent way,Fintech,2026-08-12T02:01:18.909417Z
1.0,STARTUP,Y Combinator Directory,https://ahazou.com,Ahazou,27,Podium for local businesses in Latam,B2B,2026-08-12T02:01:19.326477Z
1.0,STARTUP,Y Combinator Directory,https://aviator.co,Aviator,6,Google-level engineering productivity suite,B2B,2026-08-12T02:01:20.377766Z
1.0,STARTUP,Y Combinator Directory,https://www.adra.ai,Adravision,8,Automation for dental clinics and insurance companies.,Healthcare,2026-08-12T02:01:18.985987Z
1.0,STARTUP,Y Combinator Directory,https://atlas.kitchen,Atlas,12,"Operating system for restaurants, focusing on Southeast Asia",B2B,2026-08-12T02:01:19.117276Z
1.0,STARTUP,Y Combinator Directory,https://www.abatable.com,Abatable,35,Carbon markets platform and solutions,Industrials,2026-08-12T02:01:19.924654Z
1.0,STARTUP,Y Combinator Directory,https://abhi.com.pk/,Abhi,10,Abhi is Pakistan's 1st financial wellness platform focusing on…,Fintech,2026-08-12T02:01:20.410827Z
1.0,STARTUP,Y Combinator Directory,https://www.adni.co/,Adni,5,The AI career platform for healthcare workers,Healthcare,2026-08-12T02:01:19.558295Z
1.0,STARTUP,Y Combinator Directory,https://www.ancana.co,Ancana,7,Marketplace to buy managed vacation homes through fractional ownership,Consumer,2026-08-12T02:01:21.107736Z
1.0,STARTUP,Y Combinator Directory,https://www.akutehealth.com,Akute Health,4,The medical record & infrastructure stack for digital health companies,Healthcare,2026-08-12T02:01:18.978817Z
1.0,STARTUP,Y Combinator Directory,https://www.adaptyvbio.com/,Adaptyv,25,We're building fully automated labs for protein engineering,Healthcare,2026-08-12T02:01:19.546932Z
1.0,STARTUP,Y Combinator Directory,https://asim.sh/,Asim,9,Build and share apps with friends,Consumer,2026-08-12T02:01:20.028369Z
1.0,STARTUP,Y Combinator Directory,http://astekdx.com,Astek Diagnostics,5,One-hour antibiotic sensitivity testing,Healthcare,2026-08-12T02:01:19.177209Z
1.0,STARTUP,Y Combinator Directory,https://getaleph.com/,Aleph,30,One source of truth for financial data.,B2B,2026-08-12T02:01:19.932194Z
1.0,STARTUP,Y Combinator Directory,https://www.alephee.com,Aleph Solutions (Alephee),60,We help automotive aftermarket brands to supply and sell parts online,B2B,2026-08-12T02:01:20.304504Z
1.0,STARTUP,Y Combinator Directory,https://aitechpacks.com,Ai Tech Packs,2,Build factory ready tech packs in minutes.,B2B,2026-08-12T02:01:19.295923Z
1.0,STARTUP,Y Combinator Directory,https://algoviral.com,Algoviral,5,We help high-growth startups go viral on autopilot,B2B,2026-08-12T02:01:20.001489Z
1.0,STARTUP,Y Combinator Directory,https://www.investwithaqua.com,Aqua,34,The AI-Native Turnkey Alternative Investment Platform (TAIP),Fintech,2026-08-12T02:01:18.998864Z
1.0,STARTUP,Y Combinator Directory,https://www.awesomic.com/?ref=yc,Awesomic,150,Get matched with top 1% of talents in 24h,B2B,2026-08-12T02:01:19.518954Z
1.0,STARTUP,Y Combinator Directory,https://anakin.io,Anakin,70,One API to get clean data from any website for your AI agents at scale,B2B,2026-08-12T02:01:18.995508Z
1.0,STARTUP,Y Combinator Directory,https://appx.co.in,Appx,30,AppX helps social media creators launch their own mobile apps.,Education,2026-08-12T02:01:19.599689Z
1.0,STARTUP,Y Combinator Directory,http://algouniversity.com/,Algouniversity,10,Building Job driven Virtual Tech University for India 🇮🇳,Education,2026-08-12T02:01:20.752295Z
1.0,STARTUP,Y Combinator Directory,https://www.advantageclub.co,Advantage Club,220,Global platform for employee engagement with rewards&flexible benefits,B2B,2026-08-12T02:01:20.048848Z
1.0,STARTUP,Y Combinator Directory,https://affogato.ai,Affogato Ai,15,"Affogato AI — Your Agent for instant TikToks, Reels, and ads.",B2B,2026-08-12T02:01:19.180143Z
1.0,STARTUP,Y Combinator Directory,https://www.ananya.health/,Ananya Health,8,Portable cryoablation to prevent cervical cancer,Healthcare,2026-08-12T02:01:19.083838Z
1.0,STARTUP,Y Combinator Directory,https://www.arqfinance.com/,Arq,100,The global financial platform for affluent consumers in the Americas.,Fintech,2026-08-12T02:01:19.218744Z
1.0,STARTUP,Y Combinator Directory,https://www.archbee.com,Archbee,12,TURN STATIC DOCS INTO INSTANT ANSWERS,B2B,2026-08-12T02:01:19.106249Z
